Team,Pays,_,Nom_URL,Nom,Poste,Age,Date de naissance,Taille,Poids,JIFF,Contrat,Durée,Autres,TABLE
CA Brive Corrèze Limousin,France,,https://www.allrugby.com/joueurs/luka-keletaona-15392.html,Luka KELETAONA,Ouverture,19,/01/2006,,82,JIFF,ESPOIR,,,TABLE ESPOIRS
CA Brive Corrèze Limousin,France,,https://www.allrugby.com/joueurs/bastien-masse-15393.html,Bastien MASSÉ,Centre,19,/05/2006,,80,JIFF,ESPOIR,2027,,TABLE ESPOIRS
CA Brive Corrèze Limousin,France,,https://www.allrugby.com/joueurs/georges-shvelidze-14358.html,Georges SHVELIDZE,Centre,21,26/10/2003,,98,JIFF,ESPOIR,2028,,TABLE ESPOIRS
CA Brive Corrèze Limousin,France,,https://www.allrugby.com/joueurs/victor-rayeur-21189.html,Victor RAYEUR,Centre,18,/10/2006,,-,JIFF,ESPOIR,2027,,TABLE ESPOIRS
CA Brive Corrèze Limousin,France,,https://www.allrugby.com/joueurs/benjamin-lefranc-12097.html,Benjamin LEFRANC,Ailier,21,26/12/2003,,105,JIFF,ESPOIR,2027,,TABLE ESPOIRS
CA Brive Corrèze Limousin,France,,https://www.allrugby.com/joueurs/manuhere-avaeoru-20299.html,Manuhere AVAEORU,Ailier,,-,,80,NON JIFF,ESPOIR,,,TABLE ESPOIRS
CA Brive Corrèze Limousin,France,,https://www.allrugby.com/joueurs/maxence-biasotto-14171.html,Maxence BIASOTTO,Ailier,21,08/07/2004,,85,JIFF,ESPOIR,2027,,TABLE ESPOIRS
CA Brive Corrèze Limousin,Angleterre,,https://www.allrugby.com/joueurs/lewis-noon-15394.html,Lewis NOON,Arrière,20,/02/2005,,76,JIFF,ESPOIR,,,TABLE ESPOIRS
CA Brive Corrèze Limousin,France,,https://www.allrugby.com/joueurs/noa-sage-aymard-21190.html,Noa SAGE-AYMARD,Arrière,17,/05/2008,,-,JIFF,ESPOIR,2028,,TABLE ESPOIRS
US Carcassonne,France,,https://www.allrugby.com/joueurs/fabien-lorenzon-4540.html,Fabien LORENZON,Pilier,28,26/12/1996,,118,JIFF,PRO,2027,,TABLE PROS
US Carcassonne,France,,https://www.allrugby.com/joueurs/florent-lorenzon-5431.html,Florent LORENZON,Pilier,28,26/12/1996,,111,JIFF,PRO,2027,,TABLE PROS
US Carcassonne,France,,https://www.allrugby.com/joueurs/killian-taofifenua-8874.html,Killian TAOFIFENUA,Pilier,25,20/07/2000,,115,JIFF,PRO,2026 +1,,TABLE PROS
US Carcassonne,France,,https://www.allrugby.com/joueurs/nicolas-fenuafanote-17948.html,Nicolas FENUAFANOTE,Pilier,21,19/05/2004,,113,JIFF,ESPOIR,2027,,TABLE PROS
US Carcassonne,Tonga,,https://www.allrugby.com/joueurs/siua-halanukonuka-3417.html,Siua HALANUKONUKA,Pilier,39,09/08/1986,,124,NON JIFF,PRO,,JOKER (8),TABLE PROS
US Carcassonne,France,,https://www.allrugby.com/joueurs/theo-sauzaret-8376.html,Théo SAUZARET,Pilier,28,04/03/1997,,125,JIFF,PRO,2027,,TABLE PROS
US Carcassonne,France,,https://www.allrugby.com/joueurs/thomas-agati-17947.html,Thomas AGATI,Pilier,21,18/02/2004,,115,JIFF,ESPOIR,2027,,TABLE PROS
US Carcassonne,Géorgie,,https://www.allrugby.com/joueurs/vakhtangi-akhobadze-2471.html,Vakhtangi AKHOBADZE,Pilier,32,07/05/1993,,118,JIFF,PRO,,,TABLE PROS
US Carcassonne,France,,https://www.allrugby.com/joueurs/yan-arnold-13924.html,Yan ARNOLD,Pilier,24,10/11/2000,,115,JIFF,PRO,2027 +1,,TABLE PROS
US Carcassonne,France,,https://www.allrugby.com/joueurs/baptiste-moreno-15447.html,Baptiste MORÉNO,Talonneur,22,15/05/2003,,104,JIFF,ESPOIR,2027,,TABLE PROS
US Carcassonne,France,,https://www.allrugby.com/joueurs/ian-boubila-11087.html,Ian BOUBILA,Talonneur,23,17/01/2002,,110,JIFF(8),PRO,2026,,TABLE PROS
US Carcassonne,France,,https://www.allrugby.com/joueurs/yan-tabarot-6961.html,Yan TABAROT,Talonneur,26,14/04/1999,,105,JIFF,PRO,2027,,TABLE PROS
US Carcassonne,Côte d'Ivoire,,https://www.allrugby.com/joueurs/evrard-dion-oulai-3472.html,Evrard Dion OULAI,2ème ligne,32,22/06/1993,,135,NON JIFF,PRO,2027,,TABLE PROS
US Carcassonne,Roumanie,,https://www.allrugby.com/joueurs/marius-iftimiciuc-4967.html,Marius IFTIMICIUC,2ème ligne,28,13/08/1997,,128,NON JIFF,PRO,,,TABLE PROS
US Carcassonne,France,,https://www.allrugby.com/joueurs/romain-guyot-7644.html,Romain GUYOT,2ème ligne,27,04/09/1998,,110,JIFF,PRO,2027,,TABLE PROS
US Carcassonne,France,,https://www.allrugby.com/joueurs/romain-manchia-1461.html,Romain MANCHIA,2ème ligne,33,03/11/1991,,112,JIFF,PRO,2027,,TABLE PROS
US Carcassonne,Tonga,,https://www.allrugby.com/joueurs/sitaleki-timani-2030.html,Sitaleki TIMANI,2ème ligne,39,19/09/1986,,124,NON JIFF,PRO,2026 +1,,TABLE PROS
US Carcassonne,France,,https://www.allrugby.com/joueurs/bilal-fadli-14972.html,Bilal FADLI,3ème ligne,22,30/11/2002,,96,JIFF,ESPOIR,2028,,TABLE PROS
US Carcassonne,France,,https://www.allrugby.com/joueurs/corentin-bousquet-17044.html,Corentin BOUSQUET,3ème ligne,23,02/07/2002,,103,JIFF,ESPOIR,2027,,TABLE PROS
US Carcassonne,France,,https://www.allrugby.com/joueurs/etienne-herjean-1575.html,Etienne HERJEAN,3ème ligne,34,06/06/1991,,104,JIFF,PRO,,,TABLE PROS
US Carcassonne,France,,https://www.allrugby.com/joueurs/ferdinand-dreno-10353.html,Ferdinand DRÉNO,3ème ligne,23,14/04/2002,,96,JIFF(8),PRO,2028,,TABLE PROS
US Carcassonne,Ecosse,,https://www.allrugby.com/joueurs/gary-graham-5721.html,Gary GRAHAM,3ème ligne,33,29/08/1992,,115,NON JIFF,PRO,2026,,TABLE PROS
US Carcassonne,Tonga,,https://www.allrugby.com/joueurs/lopeti-timani-5008.html,Lopeti TIMANI,3ème ligne,35,28/09/1990,,125,NON JIFF,PRO,2026,,TABLE PROS
US Carcassonne,Argentine,,https://www.allrugby.com/joueurs/ramiro-nicolas-parada-21476.html,Nicolás PARADA HEIT,3ème ligne,27,23/11/1997,,115,NON JIFF,PRO,,JOKER (8),TABLE PROS
US Carcassonne,France,,https://www.allrugby.com/joueurs/noe-bedou-7747.html,Noé BEDOU,3ème ligne,24,08/05/2001,,102,JIFF,PRO,2026,,TABLE PROS
US Carcassonne,France,,https://www.allrugby.com/joueurs/thomas-hoarau-5561.html,Thomas HOARAU,3ème ligne,30,01/06/1995,,112,JIFF,PRO,2026 +1,,TABLE PROS
US Carcassonne,France,,https://www.allrugby.com/joueurs/gaetan-pichon-9841.html,Gaëtan PICHON,Mêlée,27,09/06/1998,,90,JIFF,PRO,2028,,TABLE PROS
US Carcassonne,Tonga,,https://www.allrugby.com/joueurs/tane-takulua-3449.html,Tane TAKULUA,Mêlée,34,11/01/1991,,95,NON JIFF,PRO,2026,,TABLE PROS
US Carcassonne,Espagne,,https://www.allrugby.com/joueurs/tomas-munilla-6093.html,Tomás MUNILLA,Mêlée,27,03/08/1998,,74,JIFF,PRO,2026 +1,,TABLE PROS
US Carcassonne,France,,https://www.allrugby.com/joueurs/yvan-david-14547.html,Yvan DAVID,Mêlée,23,19/08/2002,,87,JIFF,ESPOIR,2026,,TABLE PROS
US Carcassonne,France,,https://www.allrugby.com/joueurs/alexandre-perez-12384.html,Alexandre PEREZ,Ouverture,23,17/07/2002,,78,JIFF(8),PRO,2027,,TABLE PROS
US Carcassonne,France,,https://www.allrugby.com/joueurs/gabin-michet-8929.html,Gabin MICHET,Ouverture,24,21/06/2001,,85,JIFF,PRO,2026,,TABLE PROS
US Carcassonne,Angleterre,,https://www.allrugby.com/joueurs/johnny-mcphillips-5892.html,Johnny MCPHILLIPS,Ouverture,28,13/03/1997,,89,NON JIFF,PRO,2026 +1,,TABLE PROS
US Carcassonne,France,,https://www.allrugby.com/joueurs/nils-chalies-14144.html,Nils CHALIÈS,Ouverture,22,28/03/2003,,85,JIFF,ESPOIR,2026,,TABLE PROS
US Carcassonne,Nouvelle-Zélande,,https://www.allrugby.com/joueurs/joe-wadman-21369.html,Joe WADMAN,Centre,26,01/09/1999,,98,NON JIFF,PRO,,JOKER (8),TABLE PROS
US Carcassonne,Samoa,,https://www.allrugby.com/joueurs/jordan-puletua-1537.html,Jordan PULETUA,Centre,35,28/02/1990,,105,NON JIFF,PRO,2026,,TABLE PROS
US Carcassonne,France,,https://www.allrugby.com/joueurs/lukas-doyhenard-14117.html,Lukas DOYHENARD,Centre,24,06/03/2001,,88,JIFF,PRO,2027,,TABLE PROS
US Carcassonne,France,,https://www.allrugby.com/joueurs/mathys-barka-13913.html,Mathys BARKA,Centre,24,19/09/2001,,93,JIFF,PRO,2027 +1,,TABLE PROS
US Carcassonne,France,,https://www.allrugby.com/joueurs/pablo-patilla-12160.html,Pablo PATILLA,Centre,22,07/11/2002,,93,JIFF,ESPOIR,2027,,TABLE PROS
US Carcassonne,France,,https://www.allrugby.com/joueurs/paul-gadea-10859.html,Paul GADÉA,Centre,23,13/11/2001,,93,JIFF,PRO,2027 +1,,TABLE PROS
US Carcassonne,Samoa,,https://www.allrugby.com/joueurs/james-ah-hing-14950.html,James AH-HING,Ailier,22,07/06/2003,,96,NON JIFF,ESPOIR,,,TABLE PROS
US Carcassonne,France,,https://www.allrugby.com/joueurs/lilian-pichon-14798.html,Lilian PICHON,Ailier,23,03/07/2002,,85,JIFF,ESPOIR,2026,,TABLE PROS
US Carcassonne,Fidji,,https://www.allrugby.com/joueurs/sefa-naivalu-5009.html,Sefa NAIVALU,Ailier,33,07/01/1992,,101,NON JIFF,PRO,2026,,TABLE PROS
US Carcassonne,Fidji,,https://www.allrugby.com/joueurs/tevita-railevu-4510.html,Tevita RAILEVU,Ailier,28,09/05/1997,,98,JIFF,PRO,2026,,TABLE PROS
US Carcassonne,Fidji,,https://www.allrugby.com/joueurs/viliame-tutuvuli-13915.html,Viliame TUTUVULI,Ailier,23,10/10/2001,,95,JIFF(8),PRO,2027,,TABLE PROS
US Carcassonne,France,,https://www.allrugby.com/joueurs/maxime-gianet-9923.html,Maxime GIANET,Arrière,25,26/04/2000,,82,JIFF,PRO,2028,,TABLE PROS
US Carcassonne,France,,https://www.allrugby.com/joueurs/wassim-kodad-18318.html,Wassim KODAD,Pilier,19,/08/2006,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
US Carcassonne,Géorgie,,https://www.allrugby.com/joueurs/giorgi-agniashvili-18134.html,Giorgi AGNIASHVILI,Talonneur,19,/01/2006,,102,NON JIFF,ESPOIR,,,TABLE ESPOIRS
US Carcassonne,France,,https://www.allrugby.com/joueurs/otis-spruytte-18133.html,Otis SPRUYTTE,Talonneur,19,/06/2006,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
US Carcassonne,Angleterre,,https://www.allrugby.com/joueurs/aiden-bradshaw-21631.html,Aiden BRADSHAW,3ème ligne,19,/02/2006,,-,NON JIFF,ESPOIR,,,TABLE ESPOIRS
US Carcassonne,France,,https://www.allrugby.com/joueurs/enzo-prele-21531.html,Enzo PRÊLE,3ème ligne,19,/04/2006,,105,JIFF,ESPOIR,,,TABLE ESPOIRS
US Carcassonne,France,,https://www.allrugby.com/joueurs/jonah-collado-17672.html,Jonah COLLADO,3ème ligne,18,/01/2007,,94,JIFF,ESPOIR,,,TABLE ESPOIRS
US Carcassonne,France,,https://www.allrugby.com/joueurs/loann-labeur-21530.html,Loann LABEUR,3ème ligne,19,/07/2006,,90,JIFF,ESPOIR,,,TABLE ESPOIRS
US Carcassonne,France,,https://www.allrugby.com/joueurs/maxime-millan-15795.html,Maxime MILLAN,3ème ligne,22,04/05/2003,,101,JIFF,ESPOIR,2028,,TABLE ESPOIRS
US Carcassonne,France,,https://www.allrugby.com/joueurs/kenjy-bayer-11273.html,Kenjy BAYER,Mêlée,21,22/10/2003,,-,JIFF,ESPOIR,2026,,TABLE ESPOIRS
US Carcassonne,France,,https://www.allrugby.com/joueurs/saib-sissoko-16314.html,Saïb SISSOKO,Centre,20,/11/2004,,87,JIFF,ESPOIR,,,TABLE ESPOIRS
US Carcassonne,France,,https://www.allrugby.com/joueurs/felix-ourthe-21532.html,Félix OURTHE,Ailier,20,/09/2005,,80,JIFF,ESPOIR,,,TABLE ESPOIRS
US Carcassonne,Belgique,,https://www.allrugby.com/joueurs/robin-kirschfink-17671.html,Robin KIRSCHFINK,Ailier,19,/07/2006,,74,JIFF,ESPOIR,2026,,TABLE ESPOIRS
US Colomiers,France,,https://www.allrugby.com/joueurs/ulutuipalelei-atonio-8193.html,Atonio ULUTUIPALELEI,Pilier,28,14/05/1997,,135,NON JIFF,PRO,2027,,TABLE PROS
US Colomiers,France,,https://www.allrugby.com/joueurs/elies-el-ansari-5138.html,Eliès EL ANSARI,Pilier,28,22/01/1997,,124,JIFF,PRO,2026,,TABLE PROS
US Colomiers,France,,https://www.allrugby.com/joueurs/guillaume-tartas-5503.html,Guillaume TARTAS,Pilier,28,20/11/1996,,107,JIFF Formé(8),PRO,2028,,TABLE PROS
US Colomiers,France,,https://www.allrugby.com/joueurs/michael-simutoga-3466.html,Michaël SIMUTOGA,Pilier,28,29/09/1996,,125,JIFF,PRO,2026,,TABLE PROS
US Colomiers,Tonga,,https://www.allrugby.com/joueurs/phil-kite-5388.html,Phil KITÉ,Pilier,32,24/04/1993,,140,NON JIFF,PRO,2027,,TABLE PROS
US Colomiers,France,,https://www.allrugby.com/joueurs/pierre-emmanuel-pacheco-13429.html,Pierre-Emmanuel PACHECO,Pilier,22,04/11/2002,,123,JIFF Formé(8),PRO,2028,,TABLE PROS
US Colomiers,France,,https://www.allrugby.com/joueurs/robin-bellemand-12860.html,Robin BELLEMAND,Pilier,23,22/03/2002,,127,JIFF Formé(8),PRO,2028,,TABLE PROS
US Colomiers,Argentine,,https://www.allrugby.com/joueurs/pablo-dimcheff-8165.html,Pablo DIMCHEFF,Talonneur,26,01/07/1999,,104,JIFF,PRO,2028,,TABLE PROS
US Colomiers,France,,https://www.allrugby.com/joueurs/theo-lachaud-7985.html,Théo LACHAUD,Talonneur,25,31/08/2000,,108,JIFF,PRO,2026,,TABLE PROS
US Colomiers,France,,https://www.allrugby.com/joueurs/thomas-larrieu-1860.html,Thomas LARRIEU,Talonneur,34,11/05/1991,,110,JIFF,PRO,2027,,TABLE PROS
US Colomiers,Argentine,,https://www.allrugby.com/joueurs/federico-lavanini-16125.html,Federico LAVANINI,2ème ligne,27,24/02/1998,,126,NON JIFF,PRO,2027,,TABLE PROS
US Colomiers,France,,https://www.allrugby.com/joueurs/jean-thomas-2223.html,Jean THOMAS,2ème ligne,31,10/03/1994,,112,JIFF Formé(8),PRO,2026,,TABLE PROS
US Colomiers,France,,https://www.allrugby.com/joueurs/maxime-granouillet-1055.html,Maxime GRANOUILLET,2ème ligne,33,28/06/1992,,115,JIFF,PRO,2026,,TABLE PROS
US Colomiers,Angleterre,,https://www.allrugby.com/joueurs/myles-edwards-5249.html,Myles EDWARDS,2ème ligne,28,19/05/1997,,125,JIFF,PRO,2028,,TABLE PROS
US Colomiers,France,,https://www.allrugby.com/joueurs/thomas-adelaide-14464.html,Thomas ADÉLAÏDE,2ème ligne,22,07/10/2002,,124,JIFF,ESPOIR,2026,,TABLE PROS
US Colomiers,France,,https://www.allrugby.com/joueurs/alexis-caumel-17039.html,Alexis CAUMEL,3ème ligne,21,20/07/2004,,101,JIFF,ESPOIR,2027,,TABLE PROS
US Colomiers,Nouvelle-Zélande,,https://www.allrugby.com/joueurs/caleb-timu-6142.html,Caleb TIMU,3ème ligne,31,22/02/1994,,121,NON JIFF,PRO,2026,,TABLE PROS
US Colomiers,France,,https://www.allrugby.com/joueurs/eliott-maurel-15198.html,Eliott MAUREL,3ème ligne,24,25/01/2001,,110,JIFF Formé(8),PRO,2027,,TABLE PROS
US Colomiers,France,,https://www.allrugby.com/joueurs/gregoire-bazin-8877.html,Grégoire BAZIN,3ème ligne,25,30/04/2000,,105,JIFF,PRO,2026,,TABLE PROS
US Colomiers,France,,https://www.allrugby.com/joueurs/jeremy-bechu-13428.html,Jérémy BÉCHU,3ème ligne,21,03/10/2003,,102,JIFF Formé(8),PRO,2027,,TABLE PROS
US Colomiers,France,,https://www.allrugby.com/joueurs/luka-plataret-6962.html,Luka PLATARET,3ème ligne,26,27/08/1999,,105,JIFF,PRO,2028,,TABLE PROS
US Colomiers,France,,https://www.allrugby.com/joueurs/nicolas-martins-14149.html,Nicolas MARTINS,3ème ligne,26,18/01/1999,,100,JIFF,PRO,2027,,TABLE PROS
US Colomiers,France,,https://www.allrugby.com/joueurs/paolo-parpagiola-15288.html,Paolo PARPAGIOLA,3ème ligne,22,03/05/2003,,98,JIFF,ESPOIR,2026,,TABLE PROS
US Colomiers,France,,https://www.allrugby.com/joueurs/arthur-diaz-15026.html,Arthur DIAZ,Mêlée,22,03/08/2003,,73,JIFF Formé(8),PRO,2027,,TABLE PROS
US Colomiers,France,,https://www.allrugby.com/joueurs/jules-danglot-10251.html,Jules DANGLOT,Mêlée,24,06/08/2001,,74,JIFF,PRO,2027,,TABLE PROS
US Colomiers,France,,https://www.allrugby.com/joueurs/natan-culinat-18315.html,Natan CULINAT,Mêlée,19,09/12/2005,,-,JIFF,ESPOIR,,,TABLE PROS
US Colomiers,France,,https://www.allrugby.com/joueurs/ugo-seguela-10724.html,Ugo SÉGUÉLA,Mêlée,24,14/02/2001,,74,JIFF Formé(8),PRO,2028,,TABLE PROS
US Colomiers,France,,https://www.allrugby.com/joueurs/theo-giral-9888.html,Théo GIRAL,Ouverture,22,04/02/2003,,85,JIFF(8),PRO,2027,,TABLE PROS
US Colomiers,France,,https://www.allrugby.com/joueurs/valentin-delpy-15037.html,Valentin DELPY,Ouverture,22,22/08/2003,,89,JIFF,ESPOIR,2026,,TABLE PROS
US Colomiers,France,,https://www.allrugby.com/joueurs/baptiste-serrano-15772.html,Baptiste SERRANO,Centre,23,19/01/2002,,93,JIFF Formé(8),PRO,2028,,TABLE PROS
US Colomiers,France,,https://www.allrugby.com/joueurs/enzo-salles-13840.html,Enzo SALLES,Centre,23,26/12/2001,,97,JIFF(8),PRO,2027,,TABLE PROS
US Colomiers,France,,https://www.allrugby.com/joueurs/martin-dulon-8439.html,Martin DULON,Centre,25,11/01/2000,,96,JIFF,PRO,2029,,TABLE PROS
US Colomiers,Nouvelle-Zélande,,https://www.allrugby.com/joueurs/ray-nu-u-12588.html,Ray NU'U,Centre,27,28/04/1998,,102,NON JIFF,PRO,2028,,TABLE PROS
US Colomiers,Nouvelle-Zélande,,https://www.allrugby.com/joueurs/anzelo-tuitavuki-13089.html,Anzelo TUITAVUKI,Ailier,26,10/10/1998,,102,NON JIFF,PRO,2026,,TABLE PROS
US Colomiers,Espagne,,https://www.allrugby.com/joueurs/martin-alonso-8249.html,Martin ALONSO,Ailier,25,02/12/1999,,88,JIFF,PRO,2028,,TABLE PROS
US Colomiers,France,,https://www.allrugby.com/joueurs/rayan-houari-20550.html,Rayan HOUARI,Ailier,20,10/01/2005,,91,JIFF,ESPOIR,,,TABLE PROS
US Colomiers,Portugal,,https://www.allrugby.com/joueurs/rodrigo-marta-9298.html,Rodrigo MARTA,Ailier,25,18/11/1999,,87,NON JIFF,PRO,2026,,TABLE PROS
US Colomiers,France,,https://www.allrugby.com/joueurs/valentin-saurs-4470.html,Valentin SAURS,Ailier,30,12/02/1995,,88,JIFF,PRO,2026,,TABLE PROS
US Colomiers,France,,https://www.allrugby.com/joueurs/vincent-pinto-7310.html,Vincent PINTO,Ailier,26,10/04/1999,,93,JIFF,PRO,2029,,TABLE PROS
US Colomiers,Espagne,,https://www.allrugby.com/joueurs/alberto-carmona-14058.html,Alberto CARMONA,Arrière,21,11/05/2004,,93,JIFF,ESPOIR,2026,,TABLE PROS
US Colomiers,France,,https://www.allrugby.com/joueurs/alexandre-borie-7879.html,Alexandre BORIE,Arrière,24,17/04/2001,,85,JIFF,PRO,2027,,TABLE PROS
US Colomiers,France,,https://www.allrugby.com/joueurs/max-auriac-12988.html,Max AURIAC,Arrière,22,20/11/2002,,85,JIFF(8),PRO,2026,,TABLE PROS
US Colomiers,France,,https://www.allrugby.com/joueurs/valentin-barret-16198.html,Valentin BARRET,Pilier,20,/09/2005,,122,JIFF,ESPOIR,2027,,TABLE ESPOIRS
US Colomiers,France,,https://www.allrugby.com/joueurs/arthur-cros-18286.html,Arthur CROS,Talonneur,20,/02/2005,,93,JIFF,ESPOIR,,,TABLE ESPOIRS
US Colomiers,France,,https://www.allrugby.com/joueurs/clovis-chizat-18458.html,Clovis CHIZAT,Talonneur,19,/02/2006,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
US Colomiers,France,,https://www.allrugby.com/joueurs/theo-pedemons-17049.html,Théo PÉDÉMONS,2ème ligne,20,/10/2004,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
US Colomiers,France,,https://www.allrugby.com/joueurs/guillaume-laffont-19961.html,Guillaume LAFFONT,Mêlée,18,/09/2007,,72,JIFF,ESPOIR,2027,,TABLE ESPOIRS
US Colomiers,France,,https://www.allrugby.com/joueurs/farell-delourmel-17040.html,Farell DELOURMEL,Ailier,21,28/11/2003,,83,JIFF,ESPOIR,2027,,TABLE ESPOIRS
US Dax Rugby Landes,Australie,,https://www.allrugby.com/joueurs/david-lolohea-6047.html,David LOLOHEA,Pilier,33,26/02/1992,,138,NON JIFF,PRO,2027,,TABLE PROS
US Dax Rugby Landes,France,,https://www.allrugby.com/joueurs/dino-casadei-12669.html,Dino CASADEÏ,Pilier,24,01/11/2000,,110,JIFF,PRO,2026,,TABLE PROS
US Dax Rugby Landes,Portugal,,https://www.allrugby.com/joueurs/diogo-hasse-ferreira-9260.html,Diogo Hasse FERREIRA,Pilier,28,17/10/1996,,115,NON JIFF,PRO,2027,,TABLE PROS
US Dax Rugby Landes,Samoa,,https://www.allrugby.com/joueurs/nephi-leatigaga-5080.html,Nephi LEATIGAGA,Pilier,31,05/12/1993,,149,NON JIFF,PRO,2027,,TABLE PROS
US Dax Rugby Landes,France,,https://www.allrugby.com/joueurs/raphael-laboille-15208.html,Raphaêl LABOILLE,Pilier,20,21/12/2004,,109,JIFF,ESPOIR,,,TABLE PROS
US Dax Rugby Landes,France,,https://www.allrugby.com/joueurs/thibaud-drean-2824.html,Thibaud DRÉAN,Pilier,33,06/01/1992,,125,JIFF,PRO,2026,,TABLE PROS
US Dax Rugby Landes,France,,https://www.allrugby.com/joueurs/thomas-cretu-10176.html,Thomas CRÉTU,Pilier,23,05/03/2002,,136,JIFF,PRO,2027,,TABLE PROS
US Dax Rugby Landes,France,,https://www.allrugby.com/joueurs/iban-hiriart-urruty-16447.html,Iban HIRIART-URRUTY,Talonneur,32,13/05/1993,,98,JIFF,PRO,2026,,TABLE PROS
US Dax Rugby Landes,France,,https://www.allrugby.com/joueurs/louis-barrere-8577.html,Louis BARRÈRE,Talonneur,24,05/02/2001,,100,JIFF,PRO,2027,,TABLE PROS
US Dax Rugby Landes,France,,https://www.allrugby.com/joueurs/paul-laperne-15472.html,Paul LAPERNE,Talonneur,22,06/09/2003,,-,JIFF,ESPOIR,2028,,TABLE PROS
US Dax Rugby Landes,France,,https://www.allrugby.com/joueurs/alexandre-manukula-5183.html,Alexandre MANUKULA,2ème ligne,29,05/08/1996,,133,JIFF,PRO,2027,,TABLE PROS
US Dax Rugby Landes,France,,https://www.allrugby.com/joueurs/brice-ferrer-4618.html,Brice FERRER,2ème ligne,31,12/04/1994,,104,JIFF,PRO,2027,,TABLE PROS
US Dax Rugby Landes,Angleterre,,https://www.allrugby.com/joueurs/charlie-matthews-2660.html,Charlie MATTHEWS,2ème ligne,34,23/07/1991,,115,NON JIFF,PRO,2026,,TABLE PROS
US Dax Rugby Landes,France,,https://www.allrugby.com/joueurs/etienne-loiret-5120.html,Etienne LOIRET,2ème ligne,29,30/05/1996,,113,JIFF,PRO,2027,,TABLE PROS
US Dax Rugby Landes,France,,https://www.allrugby.com/joueurs/jean-baptiste-singer-2476.html,Jean-Baptiste SINGER,2ème ligne,30,19/12/1994,,132,JIFF,PRO,2027,,TABLE PROS
US Dax Rugby Landes,France,,https://www.allrugby.com/joueurs/lucas-guillaume-3684.html,Lucas GUILLAUME,2ème ligne,34,14/04/1991,,112,JIFF,PRO,2026,,TABLE PROS
US Dax Rugby Landes,France,,https://www.allrugby.com/joueurs/arnaud-aletti-5591.html,Arnaud ALETTI,3ème ligne,29,25/01/1996,,108,JIFF,PRO,2027,,TABLE PROS
US Dax Rugby Landes,Samoa,,https://www.allrugby.com/joueurs/genesis-mamea-2063.html,Genesis MAMEA LEMALU,3ème ligne,37,22/09/1988,,113,NON JIFF,PRO,2026,,TABLE PROS
US Dax Rugby Landes,France,,https://www.allrugby.com/joueurs/jean-baptiste-barrere-1506.html,Jean-Baptiste BARRÈRE,3ème ligne,35,15/12/1989,,102,JIFF,PRO,2026 +1,,TABLE PROS
US Dax Rugby Landes,France,,https://www.allrugby.com/joueurs/paul-arnaud-ausset-8291.html,Paul Arnaud AUSSET,3ème ligne,26,19/06/1999,,100,JIFF,PRO,2026,,TABLE PROS
US Dax Rugby Landes,Fidji,,https://www.allrugby.com/joueurs/ratu-nacika-15630.html,Ratu NACIKA,3ème ligne,30,13/12/1994,,115,NON JIFF,PRO,2027,,TABLE PROS
US Dax Rugby Landes,Nouvelle-Zélande,,https://www.allrugby.com/joueurs/sam-wasley-15382.html,Sam WASLEY,3ème ligne,30,11/07/1995,,126,NON JIFF,PRO,2027,,TABLE PROS
US Dax Rugby Landes,France,,https://www.allrugby.com/joueurs/paul-ravier-4577.html,Paul RAVIER,Mêlée,28,28/11/1996,,82,JIFF,PRO,2027,,TABLE PROS
US Dax Rugby Landes,France,,https://www.allrugby.com/joueurs/sylvere-reteau-3665.html,Sylvère RÉTEAU,Mêlée,27,06/11/1997,,88,JIFF,PRO,2027,,TABLE PROS
US Dax Rugby Landes,France,,https://www.allrugby.com/joueurs/hugo-cerisier-13783.html,Hugo CERISIER,Ouverture,27,08/07/1998,,84,JIFF,PRO,2027,,TABLE PROS
US Dax Rugby Landes,France,,https://www.allrugby.com/joueurs/romuald-seguy-3455.html,Romuald SÉGUY,Ouverture,29,05/02/1996,,84,JIFF,PRO,2028,,TABLE PROS
US Dax Rugby Landes,France,,https://www.allrugby.com/joueurs/bastien-daguerre-14304.html,Bastien DAGUERRE,Centre,23,14/08/2002,,-,JIFF(8),PRO,2027,,TABLE PROS
US Dax Rugby Landes,France,,https://www.allrugby.com/joueurs/benjamin-pintous-5422.html,Benjamin PUNTOUS,Centre,26,17/09/1999,,93,JIFF,PRO,2027,,TABLE PROS
US Dax Rugby Landes,France,,https://www.allrugby.com/joueurs/hugo-fourquet-12325.html,Hugo FOURQUET,Centre,23,15/04/2002,,96,JIFF(8),PRO,2027,,TABLE PROS
US Dax Rugby Landes,Fidji,,https://www.allrugby.com/joueurs/jale-vatubua-1510.html,Jale VATUBUA,Centre,34,30/08/1991,,112,JIFF,PRO,2026,,TABLE PROS
US Dax Rugby Landes,France,,https://www.allrugby.com/joueurs/diego-miranda-17492.html,Diego MIRANDA,Ailier,21,18/03/2004,,85,JIFF,ESPOIR,,,TABLE PROS
US Dax Rugby Landes,France,,https://www.allrugby.com/joueurs/louis-couget-17610.html,Louis COUGET,Ailier,20,11/11/2004,,75,JIFF,ESPOIR,,,TABLE PROS
